"","geneIDs","geneIDX","zscores","pvals","adj.pvals","significant"
"177","STARD5",595,3.178359,0.00148111237243231,0.118511717534589,"FALSE"
"178","DPP8",5822,3.177115,0.00148748040324187,0.118511717534589,"FALSE"
"179","PWAR5",2390,3.176559,0.00149033471399484,0.118511717534589,"FALSE"
"180","ATP1B3",12840,3.172071,0.00151355998265261,0.11949461543723,"FALSE"
"181","OR7E24",10395,3.171064,0.00151881676815805,0.11949461543723,"FALSE"
"182","CPSF3",1346,3.169715,0.0015258852335628,0.11949461543723,"FALSE"
"183","WARS2",8781,3.168353,0.00153305254482823,0.11949461543723,"FALSE"
"184","KLHDC2",10899,3.166249,0.00154418548252909,0.119769460208968,"FALSE"
"185","CDK14",12182,3.154599,0.00160718839816396,0.123968636612456,"FALSE"
"186","MBD2",15102,3.153142,0.00161523214243017,0.123968636612456,"FALSE"
"187","NOM1",7177,3.151931,0.00162194596012486,0.123968636612456,"FALSE"
"188","ZNF143",501,3.143625,0.00166869129728116,0.126925335631362,"FALSE"
